track_id,frame_idx,ms,person_index,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
1,0,0,0,780.583984375,257.01806640625,0.9883652925491333,744.464111328125,268.71563720703125,0.9950748085975647,817.9138793945312,335.25732421875,0.9772023558616638,774.3653564453125,355.3081359863281,0.9906656742095947,835.9127197265625,414.8312072753906,0.9488824009895325,791.4451904296875,444.9541931152344,0.9708237051963806
1,1,0,0,779.5617065429688,255.86402893066406,0.9875625371932983,745.2092895507812,267.02105712890625,0.9947224855422974,814.2601318359375,335.18463134765625,0.9751938581466675,773.7896728515625,354.4181213378906,0.9897650480270386,831.5977172851562,413.8579406738281,0.9438455700874329,790.111083984375,442.76806640625,0.9676792025566101
1,2,0,0,779.52783203125,255.78469848632812,0.9870627522468567,744.5298461914062,266.50872802734375,0.9942395687103271,813.9569702148438,336.3646240234375,0.9739462733268738,774.7485961914062,354.0220642089844,0.9887241721153259,829.0452270507812,416.57568359375,0.9403179883956909,790.47021484375,442.7926940917969,0.9645998477935791
1,3,0,0,781.89404296875,256.4137268066406,0.9872351288795471,747.8173828125,266.5921630859375,0.9945145845413208,812.8201904296875,338.5948791503906,0.9739096164703369,775.02197265625,355.4271240234375,0.9890669584274292,828.32080078125,418.1563415527344,0.9399058222770691,790.6289672851562,443.5181884765625,0.9651064872741699
1,4,0,0,782.8518676757812,257.0332946777344,0.9862697720527649,749.2826538085938,267.19989013671875,0.9941065311431885,812.1392211914062,340.34857177734375,0.9718794226646423,775.8358764648438,356.76397705078125,0.9881928563117981,828.3818359375,420.19683837890625,0.9352532625198364,792.4495849609375,444.8266296386719,0.9622930884361267
1,5,0,0,786.0602416992188,256.802734375,0.9878345727920532,750.0217895507812,267.0559387207031,0.9945608973503113,814.338134765625,338.5462341308594,0.9745964407920837,775.3724365234375,355.2960205078125,0.9889451861381531,829.2514038085938,418.66094970703125,0.940353512763977,791.9002685546875,443.56915283203125,0.9645955562591553
1,6,0,0,786.4050903320312,254.91806030273438,0.9885305762290955,750.4801635742188,264.9888610839844,0.9945796728134155,814.4388427734375,337.44500732421875,0.9757618308067322,774.8228759765625,354.3687744140625,0.9888697862625122,828.9578247070312,417.0121154785156,0.9419141411781311,789.5938110351562,442.3806457519531,0.9643270969390869
1,7,50,0,787.2639770507812,256.1487731933594,0.9882651567459106,753.1964721679688,266.190673828125,0.9945253133773804,814.8131713867188,338.5887145996094,0.9741119742393494,776.17041015625,355.0057067871094,0.9881979823112488,831.46142578125,417.6059875488281,0.9360160827636719,791.3895874023438,442.0934143066406,0.9607498049736023
1,8,79,0,786.5653076171875,255.7935028076172,0.987934947013855,754.66259765625,265.67449951171875,0.9946063160896301,812.3399658203125,339.4298400878906,0.9740210175514221,776.3222045898438,355.95111083984375,0.9886165261268616,829.947509765625,419.0173034667969,0.9365496635437012,791.8731079101562,444.1253662109375,0.9620130062103271
1,9,150,0,788.6709594726562,254.60684204101562,0.9864017367362976,755.9594116210938,264.18682861328125,0.9934483170509338,811.7763061523438,338.4697265625,0.9718770384788513,778.0990600585938,354.8194885253906,0.9867420792579651,829.9544677734375,419.1506652832031,0.9339423179626465,795.4595947265625,443.49920654296875,0.9586471319198608
1,10,179,0,788.6724243164062,254.6670684814453,0.9861708879470825,756.047119140625,264.1672058105469,0.9932255148887634,811.8187866210938,338.2904052734375,0.9711576104164124,777.8023681640625,354.5980224609375,0.986184298992157,829.8006591796875,418.8628234863281,0.9322119355201721,795.4813842773438,443.5531311035156,0.9571497440338135
1,11,250,0,788.6354370117188,254.11923217773438,0.9863840937614441,757.338134765625,263.2596435546875,0.9935190081596375,809.9426879882812,336.6642150878906,0.9712642431259155,778.831787109375,352.1089782714844,0.9866083860397339,827.2294921875,418.1142883300781,0.9317163228988647,796.7780151367188,441.6986389160156,0.9575966596603394
1,12,279,0,787.5075073242188,254.8666229248047,0.9858662486076355,757.5345458984375,264.3203430175781,0.9934000968933105,808.9656982421875,336.54400634765625,0.9703773260116577,779.5069580078125,352.2331237792969,0.9864137172698975,826.7199096679688,417.73590087890625,0.9300810098648071,797.9974365234375,441.3218994140625,0.956925094127655
1,13,350,0,790.1640014648438,254.23045349121094,0.9866272807121277,758.6531982421875,263.6591491699219,0.9931342601776123,809.3375244140625,335.55889892578125,0.9703695774078369,778.3427124023438,351.17724609375,0.9850358963012695,828.2332763671875,416.580322265625,0.9270306825637817,797.341552734375,439.1934814453125,0.9522212147712708
1,14,379,0,790.0872802734375,254.29135131835938,0.9881953001022339,758.3597412109375,263.4014892578125,0.9938750863075256,809.8088989257812,336.4250793457031,0.9736234545707703,778.4443359375,351.2945556640625,0.9865862131118774,829.1039428710938,417.5343933105469,0.933495283126831,797.5765380859375,439.27606201171875,0.9563702940940857
